feature_id	mz	rtime
Cluster_2810	714.6082435	17.6344654
Cluster_2811	718.5394299	14.74028171
Cluster_2812	721.5520669	15.27872651
Cluster_2813	733.5501071	16.43424033
Cluster_2814	736.5451826	17.87966019
Cluster_2815	736.5408724	22.13296187
Cluster_2816	741.6496261	19.73373662
Cluster_2817	770.6066617	18.51774334
Cluster_2818	773.6307501	17.45093117
Cluster_2819	774.6013432	18.5423724
Cluster_2820	792.555254	15.97798633
Cluster_2821	808.6629665	17.19532415
Cluster_2822	819.6843126	18.67016954
Cluster_2823	824.758389	21.47583528
Cluster_2824	830.5672949	15.02635068
Cluster_2825	835.1324599	5.062262279
Cluster_2826	837.765356	21.55996189
Cluster_2827	853.8484599	21.25072132
Cluster_2828	897.7751513	21.57434501
Cluster_2829	901.724673	21.12346865
Cluster_2830	901.7971745	23.61914027
Cluster_2831	908.2600944	19.28441277
Cluster_2832	909.8536862	23.00550919
Cluster_2833	916.6723247	15.10822668
Cluster_2834	918.8643059	23.11481624
Cluster_2835	922.8560473	22.79463487
Cluster_2836	928.8358979	22.85698381
Cluster_2837	944.857573	21.93335239
Cluster_2838	957.7707153	20.27053723
Cluster_2839	960.7907498	20.88646477
Cluster_2840	961.3608216	13.0214096
Cluster_2841	970.8728036	22.09814908
Cluster_2842	972.734146	15.69137706
