headgroup	name	exactmass	formula	chain_type
M(IP)2C	M(IP)2C 52:5;O4	1459.812165	C70H127NO26P2	even
M(IP)2C	M(IP)2C 52:5;O5	1475.80708	C70H127NO27P2	even
M(IP)2C	M(IP)2C 52:5;O6	1491.801995	C70H127NO28P2	even
M(IP)2C	M(IP)2C 52:6;O2	1425.806685	C70H125NO24P2	even
M(IP)2C	M(IP)2C 52:6;O3	1441.8016	C70H125NO25P2	even
M(IP)2C	M(IP)2C 52:6;O4	1457.796515	C70H125NO26P2	even
M(IP)2C	M(IP)2C 52:6;O5	1473.79143	C70H125NO27P2	even
M(IP)2C	M(IP)2C 52:6;O6	1489.786345	C70H125NO28P2	even
M(IP)2C	M(IP)2C 53:0;O2	1451.916235	C71H139NO24P2	odd
M(IP)2C	M(IP)2C 53:0;O3	1467.91115	C71H139NO25P2	odd
M(IP)2C	M(IP)2C 53:0;O4	1483.906065	C71H139NO26P2	odd
M(IP)2C	M(IP)2C 53:0;O5	1499.90098	C71H139NO27P2	odd
M(IP)2C	M(IP)2C 53:0;O6	1515.895895	C71H139NO28P2	odd
M(IP)2C	M(IP)2C 53:1;O2	1449.900585	C71H137NO24P2	odd
M(IP)2C	M(IP)2C 53:1;O3	1465.8955	C71H137NO25P2	odd
M(IP)2C	M(IP)2C 53:1;O4	1481.890415	C71H137NO26P2	odd
M(IP)2C	M(IP)2C 53:1;O5	1497.88533	C71H137NO27P2	odd
M(IP)2C	M(IP)2C 53:1;O6	1513.880245	C71H137NO28P2	odd
M(IP)2C	M(IP)2C 53:2;O2	1447.884935	C71H135NO24P2	odd
M(IP)2C	M(IP)2C 53:2;O3	1463.87985	C71H135NO25P2	odd
M(IP)2C	M(IP)2C 53:2;O4	1479.874765	C71H135NO26P2	odd
M(IP)2C	M(IP)2C 53:2;O5	1495.86968	C71H135NO27P2	odd
M(IP)2C	M(IP)2C 53:2;O6	1511.864595	C71H135NO28P2	odd
M(IP)2C	M(IP)2C 53:3;O2	1445.869285	C71H133NO24P2	odd
M(IP)2C	M(IP)2C 53:3;O3	1461.8642	C71H133NO25P2	odd
M(IP)2C	M(IP)2C 53:3;O4	1477.859115	C71H133NO26P2	odd
M(IP)2C	M(IP)2C 53:3;O5	1493.85403	C71H133NO27P2	odd
M(IP)2C	M(IP)2C 53:3;O6	1509.848945	C71H133NO28P2	odd
M(IP)2C	M(IP)2C 53:4;O2	1443.853635	C71H131NO24P2	odd
M(IP)2C	M(IP)2C 53:4;O3	1459.84855	C71H131NO25P2	odd
M(IP)2C	M(IP)2C 53:4;O4	1475.843465	C71H131NO26P2	odd
M(IP)2C	M(IP)2C 53:4;O5	1491.83838	C71H131NO27P2	odd
M(IP)2C	M(IP)2C 53:4;O6	1507.833295	C71H131NO28P2	odd
M(IP)2C	M(IP)2C 53:5;O2	1441.837985	C71H129NO24P2	odd
M(IP)2C	M(IP)2C 53:5;O3	1457.8329	C71H129NO25P2	odd
M(IP)2C	M(IP)2C 53:5;O4	1473.827815	C71H129NO26P2	odd
M(IP)2C	M(IP)2C 53:5;O5	1489.82273	C71H129NO27P2	odd
M(IP)2C	M(IP)2C 53:5;O6	1505.817645	C71H129NO28P2	odd
M(IP)2C	M(IP)2C 53:6;O2	1439.822335	C71H127NO24P2	odd
M(IP)2C	M(IP)2C 53:6;O3	1455.81725	C71H127NO25P2	odd
M(IP)2C	M(IP)2C 53:6;O4	1471.812165	C71H127NO26P2	odd
M(IP)2C	M(IP)2C 53:6;O5	1487.80708	C71H127NO27P2	odd
M(IP)2C	M(IP)2C 53:6;O6	1503.801995	C71H127NO28P2	odd
ST	ST 25:1;O6;G	495.319604	C27H45NO7	odd
M(IP)2C	M(IP)2C 54:0;O2	1465.931885	C72H141NO24P2	even
M(IP)2C	M(IP)2C 54:0;O3	1481.9268	C72H141NO25P2	even
M(IP)2C	M(IP)2C 54:0;O4	1497.921715	C72H141NO26P2	even
M(IP)2C	M(IP)2C 54:0;O5	1513.91663	C72H141NO27P2	even
M(IP)2C	M(IP)2C 54:0;O6	1529.911545	C72H141NO28P2	even
M(IP)2C	M(IP)2C 54:1;O2	1463.916235	C72H139NO24P2	even
M(IP)2C	M(IP)2C 54:1;O3	1479.91115	C72H139NO25P2	even
M(IP)2C	M(IP)2C 54:1;O4	1495.906065	C72H139NO26P2	even
M(IP)2C	M(IP)2C 54:1;O5	1511.90098	C72H139NO27P2	even
M(IP)2C	M(IP)2C 54:1;O6	1527.895895	C72H139NO28P2	even
M(IP)2C	M(IP)2C 54:2;O2	1461.900585	C72H137NO24P2	even
M(IP)2C	M(IP)2C 54:2;O3	1477.8955	C72H137NO25P2	even
M(IP)2C	M(IP)2C 54:2;O4	1493.890415	C72H137NO26P2	even
M(IP)2C	M(IP)2C 54:2;O5	1509.88533	C72H137NO27P2	even
M(IP)2C	M(IP)2C 54:2;O6	1525.880245	C72H137NO28P2	even
M(IP)2C	M(IP)2C 54:3;O2	1459.884935	C72H135NO24P2	even
M(IP)2C	M(IP)2C 54:3;O3	1475.87985	C72H135NO25P2	even
M(IP)2C	M(IP)2C 54:3;O4	1491.874765	C72H135NO26P2	even
M(IP)2C	M(IP)2C 54:3;O5	1507.86968	C72H135NO27P2	even
M(IP)2C	M(IP)2C 54:3;O6	1523.864595	C72H135NO28P2	even
PC	PC 35:5	765.530857	C43H76NO8P	odd
M(IP)2C	M(IP)2C 54:4;O2	1457.869285	C72H133NO24P2	even
M(IP)2C	M(IP)2C 54:4;O3	1473.8642	C72H133NO25P2	even
M(IP)2C	M(IP)2C 54:4;O4	1489.859115	C72H133NO26P2	even
M(IP)2C	M(IP)2C 54:4;O5	1505.85403	C72H133NO27P2	even
M(IP)2C	M(IP)2C 54:4;O6	1521.848945	C72H133NO28P2	even
M(IP)2C	M(IP)2C 54:5;O2	1455.853635	C72H131NO24P2	even
M(IP)2C	M(IP)2C 54:5;O3	1471.84855	C72H131NO25P2	even
M(IP)2C	M(IP)2C 54:5;O4	1487.843465	C72H131NO26P2	even
M(IP)2C	M(IP)2C 54:5;O5	1503.83838	C72H131NO27P2	even
M(IP)2C	M(IP)2C 54:5;O6	1519.833295	C72H131NO28P2	even
M(IP)2C	M(IP)2C 54:6;O2	1453.837985	C72H129NO24P2	even
M(IP)2C	M(IP)2C 54:6;O3	1469.8329	C72H129NO25P2	even
M(IP)2C	M(IP)2C 54:6;O4	1485.827815	C72H129NO26P2	even
M(IP)2C	M(IP)2C 54:6;O5	1501.82273	C72H129NO27P2	even
M(IP)2C	M(IP)2C 54:6;O6	1517.817645	C72H129NO28P2	even
HexCer	HexCer 28:0;O2	617.486669	C34H67NO8	even
HexCer	HexCer 28:0;O3	633.481584	C34H67NO9	even
HexCer	HexCer 28:0;O4	649.476499	C34H67NO10	even
HexCer	HexCer 28:0;O5	665.471414	C34H67NO11	even
HexCer	HexCer 28:0;O6	681.466329	C34H67NO12	even
HexCer	HexCer 28:1;O2	615.471019	C34H65NO8	even
HexCer	HexCer 28:1;O3	631.465934	C34H65NO9	even
HexCer	HexCer 28:1;O4	647.460849	C34H65NO10	even
HexCer	HexCer 28:1;O5	663.455764	C34H65NO11	even
HexCer	HexCer 28:1;O6	679.450679	C34H65NO12	even
HexCer	HexCer 28:2;O2	613.455369	C34H63NO8	even
HexCer	HexCer 28:2;O3	629.450284	C34H63NO9	even
HexCer	HexCer 28:2;O4	645.445199	C34H63NO10	even
HexCer	HexCer 28:2;O5	661.440114	C34H63NO11	even
HexCer	HexCer 28:2;O6	677.435029	C34H63NO12	even
HexCer	HexCer 28:3;O2	611.439719	C34H61NO8	even
HexCer	HexCer 28:3;O3	627.434634	C34H61NO9	even
HexCer	HexCer 28:3;O4	643.429549	C34H61NO10	even
HexCer	HexCer 28:3;O5	659.424464	C34H61NO11	even
PC	PC 36:1	787.609107	C44H86NO8P	even
HexCer	HexCer 28:3;O6	675.419379	C34H61NO12	even
HexCer	HexCer 28:4;O2	609.424069	C34H59NO8	even
HexCer	HexCer 28:4;O3	625.418984	C34H59NO9	even
HexCer	HexCer 28:4;O4	641.413899	C34H59NO10	even
HexCer	HexCer 28:4;O5	657.408814	C34H59NO11	even
HexCer	HexCer 28:4;O6	673.403729	C34H59NO12	even
HexCer	HexCer 28:5;O2	607.408419	C34H57NO8	even
HexCer	HexCer 28:5;O3	623.403334	C34H57NO9	even
HexCer	HexCer 28:5;O4	639.398249	C34H57NO10	even
HexCer	HexCer 28:5;O5	655.393164	C34H57NO11	even
HexCer	HexCer 28:5;O6	671.388079	C34H57NO12	even
HexCer	HexCer 28:6;O2	605.392769	C34H55NO8	even
HexCer	HexCer 28:6;O3	621.387684	C34H55NO9	even
HexCer	HexCer 28:6;O4	637.382599	C34H55NO10	even
HexCer	HexCer 28:6;O5	653.377514	C34H55NO11	even
HexCer	HexCer 28:6;O6	669.372429	C34H55NO12	even
HexCer	HexCer 29:0;O2	631.502319	C35H69NO8	odd
HexCer	HexCer 29:0;O3	647.497234	C35H69NO9	odd
HexCer	HexCer 29:0;O4	663.492149	C35H69NO10	odd
HexCer	HexCer 29:0;O5	679.487064	C35H69NO11	odd
HexCer	HexCer 29:0;O6	695.481979	C35H69NO12	odd
HexCer	HexCer 29:1;O2	629.486669	C35H67NO8	odd
HexCer	HexCer 29:1;O3	645.481584	C35H67NO9	odd
HexCer	HexCer 29:1;O4	661.476499	C35H67NO10	odd
HexCer	HexCer 29:1;O5	677.471414	C35H67NO11	odd
HexCer	HexCer 29:1;O6	693.466329	C35H67NO12	odd
HexCer	HexCer 29:2;O2	627.471019	C35H65NO8	odd
HexCer	HexCer 29:2;O3	643.465934	C35H65NO9	odd
HexCer	HexCer 29:2;O4	659.460849	C35H65NO10	odd
HexCer	HexCer 29:2;O5	675.455764	C35H65NO11	odd
HexCer	HexCer 29:2;O6	691.450679	C35H65NO12	odd
HexCer	HexCer 29:3;O2	625.455369	C35H63NO8	odd
HexCer	HexCer 29:3;O3	641.450284	C35H63NO9	odd
HexCer	HexCer 29:3;O4	657.445199	C35H63NO10	odd
HexCer	HexCer 29:3;O5	673.440114	C35H63NO11	odd
HexCer	HexCer 29:3;O6	689.435029	C35H63NO12	odd
HexCer	HexCer 29:4;O2	623.439719	C35H61NO8	odd
HexCer	HexCer 29:4;O3	639.434634	C35H61NO9	odd
HexCer	HexCer 29:4;O4	655.429549	C35H61NO10	odd
HexCer	HexCer 29:4;O5	671.424464	C35H61NO11	odd
HexCer	HexCer 29:4;O6	687.419379	C35H61NO12	odd
HexCer	HexCer 29:5;O2	621.424069	C35H59NO8	odd
HexCer	HexCer 29:5;O3	637.418984	C35H59NO9	odd
HexCer	HexCer 29:5;O4	653.413899	C35H59NO10	odd
HexCer	HexCer 29:5;O5	669.408814	C35H59NO11	odd
HexCer	HexCer 29:5;O6	685.403729	C35H59NO12	odd
HexCer	HexCer 29:6;O2	619.408419	C35H57NO8	odd
HexCer	HexCer 29:6;O3	635.403334	C35H57NO9	odd
ST	ST 21:5;O6;G	431.194404	C23H29NO7	odd
HexCer	HexCer 29:6;O4	651.398249	C35H57NO10	odd
HexCer	HexCer 29:6;O5	667.393164	C35H57NO11	odd
HexCer	HexCer 29:6;O6	683.388079	C35H57NO12	odd
HexCer	HexCer 30:0;O2	645.517969	C36H71NO8	even
HexCer	HexCer 30:0;O3	661.512884	C36H71NO9	even
HexCer	HexCer 30:0;O4	677.507799	C36H71NO10	even
HexCer	HexCer 30:0;O5	693.502714	C36H71NO11	even
HexCer	HexCer 30:0;O6	709.497629	C36H71NO12	even
HexCer	HexCer 30:1;O3	659.497234	C36H69NO9	even
HexCer	HexCer 30:1;O4	675.492149	C36H69NO10	even
HexCer	HexCer 30:1;O5	691.487064	C36H69NO11	even
HexCer	HexCer 30:1;O6	707.481979	C36H69NO12	even
HexCer	HexCer 30:2;O3	657.481584	C36H67NO9	even
HexCer	HexCer 30:2;O4	673.476499	C36H67NO10	even
HexCer	HexCer 30:2;O5	689.471414	C36H67NO11	even
HexCer	HexCer 30:2;O6	705.466329	C36H67NO12	even
HexCer	HexCer 30:3;O2	639.471019	C36H65NO8	even
HexCer	HexCer 30:3;O3	655.465934	C36H65NO9	even
PC	PC 37:1	801.624757	C45H88NO8P	odd
HexCer	HexCer 30:3;O4	671.460849	C36H65NO10	even
HexCer	HexCer 30:3;O5	687.455764	C36H65NO11	even
HexCer	HexCer 30:3;O6	703.450679	C36H65NO12	even
HexCer	HexCer 30:4;O2	637.455369	C36H63NO8	even
HexCer	HexCer 30:4;O3	653.450284	C36H63NO9	even
PC	PC 38:3	811.609107	C46H86NO8P	even
HexCer	HexCer 30:4;O4	669.445199	C36H63NO10	even
HexCer	HexCer 30:4;O5	685.440114	C36H63NO11	even
HexCer	HexCer 30:4;O6	701.435029	C36H63NO12	even
HexCer	HexCer 30:5;O2	635.439719	C36H61NO8	even
HexCer	HexCer 30:5;O3	651.434634	C36H61NO9	even
HexCer	HexCer 30:5;O4	667.429549	C36H61NO10	even
HexCer	HexCer 30:5;O5	683.424464	C36H61NO11	even
HexCer	HexCer 30:5;O6	699.419379	C36H61NO12	even
HexCer	HexCer 30:6;O2	633.424069	C36H59NO8	even
HexCer	HexCer 30:6;O3	649.418984	C36H59NO9	even
HexCer	HexCer 30:6;O4	665.413899	C36H59NO10	even
HexCer	HexCer 30:6;O5	681.408814	C36H59NO11	even
HexCer	HexCer 30:6;O6	697.403729	C36H59NO12	even
HexCer	HexCer 31:0;O2	659.533619	C37H73NO8	odd
HexCer	HexCer 31:0;O3	675.528534	C37H73NO9	odd
HexCer	HexCer 31:0;O4	691.523449	C37H73NO10	odd
HexCer	HexCer 31:0;O5	707.518364	C37H73NO11	odd
HexCer	HexCer 31:0;O6	723.513279	C37H73NO12	odd
HexCer	HexCer 31:1;O2	657.517969	C37H71NO8	odd
HexCer	HexCer 31:1;O3	673.512884	C37H71NO9	odd
HexCer	HexCer 31:1;O4	689.507799	C37H71NO10	odd
HexCer	HexCer 31:1;O5	705.502714	C37H71NO11	odd
HexCer	HexCer 31:1;O6	721.497629	C37H71NO12	odd
HexCer	HexCer 31:2;O2	655.502319	C37H69NO8	odd
HexCer	HexCer 31:2;O3	671.497234	C37H69NO9	odd
HexCer	HexCer 31:2;O4	687.492149	C37H69NO10	odd
HexCer	HexCer 31:2;O5	703.487064	C37H69NO11	odd
HexCer	HexCer 31:2;O6	719.481979	C37H69NO12	odd
